"data";"tipoCombustivel";"precoMedio"
"2010-06-28";"Biodiesel B15";"1,1321 €"
"2010-06-29";"Biodiesel B15";"1,1333 €"
"2010-06-30";"Biodiesel B15";"1,1334 €"
"2010-07-01";"Biodiesel B15";"1,1342 €"
"2010-07-02";"Biodiesel B15";"1,1342 €"
"2010-07-03";"Biodiesel B15";"1,1342 €"
"2010-07-04";"Biodiesel B15";"1,1342 €"
"2010-07-05";"Biodiesel B15";"1,1342 €"
"2010-07-06";"Biodiesel B15";"1,1331 €"
"2010-07-07";"Biodiesel B15";"1,1331 €"
"2010-07-08";"Biodiesel B15";"1,1325 €"
"2010-07-09";"Biodiesel B15";"1,1325 €"
"2010-07-10";"Biodiesel B15";"1,1325 €"
"2010-07-11";"Biodiesel B15";"1,1325 €"
"2010-07-12";"Biodiesel B15";"1,1325 €"
"2010-07-13";"Biodiesel B15";"1,1223 €"
"2010-07-14";"Biodiesel B15";"1,1200 €"
"2010-07-15";"Biodiesel B15";"1,1200 €"
"2010-07-16";"Biodiesel B15";"1,1200 €"
"2010-07-17";"Biodiesel B15";"1,1200 €"
"2010-07-18";"Biodiesel B15";"1,1200 €"
"2010-07-19";"Biodiesel B15";"1,1200 €"
"2010-07-20";"Biodiesel B15";"1,1200 €"
"2010-07-21";"Biodiesel B15";"1,1200 €"
"2010-07-22";"Biodiesel B15";"1,1200 €"
"2010-07-23";"Biodiesel B15";"1,1200 €"
"2010-07-24";"Biodiesel B15";"1,1200 €"
"2010-07-25";"Biodiesel B15";"1,1200 €"
"2010-07-26";"Biodiesel B15";"1,1200 €"
"2010-07-27";"Biodiesel B15";"1,1200 €"
"2010-07-28";"Biodiesel B15";"1,1200 €"
"2010-07-29";"Biodiesel B15";"1,1200 €"
"2010-07-30";"Biodiesel B15";"1,1200 €"
"2010-07-31";"Biodiesel B15";"1,1200 €"
"2010-08-01";"Biodiesel B15";"1,1200 €"
"2010-08-02";"Biodiesel B15";"1,1179 €"
"2010-08-03";"Biodiesel B15";"1,1179 €"
"2010-08-04";"Biodiesel B15";"1,1099 €"
"2010-08-05";"Biodiesel B15";"1,1124 €"
"2010-08-06";"Biodiesel B15";"1,1124 €"
"2010-08-07";"Biodiesel B15";"1,1147 €"
"2010-08-08";"Biodiesel B15";"1,1134 €"
"2010-08-09";"Biodiesel B15";"1,1147 €"
"2010-08-10";"Biodiesel B15";"1,1150 €"
"2010-08-11";"Biodiesel B15";"1,1150 €"
"2010-08-12";"Biodiesel B15";"1,1150 €"
"2010-08-13";"Biodiesel B15";"1,1150 €"
"2010-08-14";"Biodiesel B15";"1,1150 €"
"2010-08-15";"Biodiesel B15";"1,1150 €"
"2010-08-16";"Biodiesel B15";"1,1150 €"
"2010-08-17";"Biodiesel B15";"1,1150 €"
"2010-08-18";"Biodiesel B15";"1,1139 €"
"2010-08-19";"Biodiesel B15";"1,1139 €"
"2010-08-20";"Biodiesel B15";"1,1133 €"
"2010-08-21";"Biodiesel B15";"1,1133 €"
"2010-08-22";"Biodiesel B15";"1,1133 €"
"2010-08-23";"Biodiesel B15";"1,1133 €"
"2010-08-24";"Biodiesel B15";"1,1122 €"
"2010-08-25";"Biodiesel B15";"1,1122 €"
"2010-08-26";"Biodiesel B15";"1,1122 €"
"2010-08-27";"Biodiesel B15";"1,1052 €"
"2010-08-28";"Biodiesel B15";"1,1052 €"
"2010-08-29";"Biodiesel B15";"1,1052 €"
"2010-08-30";"Biodiesel B15";"1,1052 €"
"2010-08-31";"Biodiesel B15";"1,1052 €"
"2010-09-01";"Biodiesel B15";"1,1052 €"
"2010-09-02";"Biodiesel B15";"1,1045 €"
"2010-09-03";"Biodiesel B15";"1,0960 €"
"2010-09-04";"Biodiesel B15";"1,0960 €"
"2010-09-05";"Biodiesel B15";"1,0960 €"
"2010-09-06";"Biodiesel B15";"1,0960 €"
"2010-09-07";"Biodiesel B15";"1,0960 €"
"2010-09-08";"Biodiesel B15";"1,0960 €"
"2010-09-09";"Biodiesel B15";"1,0960 €"
"2010-09-10";"Biodiesel B15";"1,0961 €"
"2010-09-11";"Biodiesel B15";"1,0972 €"
"2010-09-12";"Biodiesel B15";"1,0972 €"
"2010-09-13";"Biodiesel B15";"1,0972 €"
"2010-09-14";"Biodiesel B15";"1,0972 €"
"2010-09-15";"Biodiesel B15";"1,1135 €"
"2010-09-16";"Biodiesel B15";"1,1135 €"
"2010-09-17";"Biodiesel B15";"1,1147 €"
"2010-09-18";"Biodiesel B15";"1,1147 €"
"2010-09-19";"Biodiesel B15";"1,1147 €"
"2010-09-20";"Biodiesel B15";"1,1147 €"
"2010-09-21";"Biodiesel B15";"1,1153 €"
"2010-09-22";"Biodiesel B15";"1,1153 €"
"2010-09-23";"Biodiesel B15";"1,1153 €"
"2010-09-24";"Biodiesel B15";"1,1153 €"
"2010-09-25";"Biodiesel B15";"1,1153 €"
"2010-09-26";"Biodiesel B15";"1,1153 €"
"2010-09-27";"Biodiesel B15";"1,1153 €"
"2010-09-28";"Biodiesel B15";"1,1118 €"
"2010-09-29";"Biodiesel B15";"1,1124 €"
"2010-09-30";"Biodiesel B15";"1,1124 €"
"2010-10-01";"Biodiesel B15";"1,1124 €"
"2010-10-02";"Biodiesel B15";"1,1124 €"
"2010-10-03";"Biodiesel B15";"1,1124 €"
"2010-10-04";"Biodiesel B15";"1,1124 €"
"2010-10-05";"Biodiesel B15";"1,1124 €"
"2010-10-06";"Biodiesel B15";"1,1124 €"
"2010-10-07";"Biodiesel B15";"1,1124 €"
"2010-10-08";"Biodiesel B15";"1,1124 €"
"2010-10-09";"Biodiesel B15";"1,1136 €"
"2010-10-10";"Biodiesel B15";"1,1136 €"
"2010-10-11";"Biodiesel B15";"1,1136 €"
"2010-10-12";"Biodiesel B15";"1,1137 €"
"2010-10-13";"Biodiesel B15";"1,1215 €"
"2010-10-14";"Biodiesel B15";"1,1215 €"
"2010-10-15";"Biodiesel B15";"1,1215 €"
"2010-10-16";"Biodiesel B15";"1,1215 €"
"2010-10-17";"Biodiesel B15";"1,1215 €"
"2010-10-18";"Biodiesel B15";"1,1215 €"
"2010-10-19";"Biodiesel B15";"1,1215 €"
"2010-10-20";"Biodiesel B15";"1,1215 €"
"2010-10-21";"Biodiesel B15";"1,1215 €"
"2010-10-22";"Biodiesel B15";"1,1215 €"
"2010-10-23";"Biodiesel B15";"1,1215 €"
"2010-10-24";"Biodiesel B15";"1,1215 €"
"2010-10-25";"Biodiesel B15";"1,1215 €"
"2010-10-26";"Biodiesel B15";"1,1215 €"
"2010-10-27";"Biodiesel B15";"1,1215 €"
"2010-10-28";"Biodiesel B15";"1,1215 €"
"2010-10-29";"Biodiesel B15";"1,1215 €"
"2010-10-30";"Biodiesel B15";"1,1215 €"
"2010-10-31";"Biodiesel B15";"1,1215 €"
"2010-11-01";"Biodiesel B15";"1,1215 €"
"2010-11-02";"Biodiesel B15";"1,1215 €"
"2010-11-03";"Biodiesel B15";"1,1156 €"
"2010-11-04";"Biodiesel B15";"1,1156 €"
"2010-11-05";"Biodiesel B15";"1,1156 €"
"2010-11-06";"Biodiesel B15";"1,1156 €"
"2010-11-07";"Biodiesel B15";"1,1156 €"
"2010-11-08";"Biodiesel B15";"1,1214 €"
"2010-11-09";"Biodiesel B15";"1,1214 €"
"2010-11-10";"Biodiesel B15";"1,1215 €"
"2010-11-11";"Biodiesel B15";"1,1215 €"
"2010-11-12";"Biodiesel B15";"1,1215 €"
"2010-11-13";"Biodiesel B15";"1,1215 €"
"2010-11-14";"Biodiesel B15";"1,1215 €"
"2010-11-15";"Biodiesel B15";"1,1215 €"
"2010-11-16";"Biodiesel B15";"1,1240 €"
"2010-11-17";"Biodiesel B15";"1,1352 €"
"2010-11-18";"Biodiesel B15";"1,1352 €"
"2010-11-19";"Biodiesel B15";"1,1352 €"
"2010-11-20";"Biodiesel B15";"1,1352 €"
"2010-11-21";"Biodiesel B15";"1,1352 €"
"2010-11-22";"Biodiesel B15";"1,1352 €"
"2010-11-23";"Biodiesel B15";"1,1345 €"
"2010-11-24";"Biodiesel B15";"1,1345 €"
"2010-11-25";"Biodiesel B15";"1,1345 €"
"2010-11-26";"Biodiesel B15";"1,1345 €"
"2010-11-27";"Biodiesel B15";"1,1352 €"
"2010-11-28";"Biodiesel B15";"1,1352 €"
"2010-11-29";"Biodiesel B15";"1,1352 €"
"2010-11-30";"Biodiesel B15";"1,1364 €"
"2010-12-01";"Biodiesel B15";"1,1362 €"
"2010-12-02";"Biodiesel B15";"1,1362 €"
"2010-12-03";"Biodiesel B15";"1,1367 €"
"2010-12-04";"Biodiesel B15";"1,1389 €"
"2010-12-05";"Biodiesel B15";"1,1389 €"
"2010-12-06";"Biodiesel B15";"1,1389 €"
"2010-12-07";"Biodiesel B15";"1,1420 €"
"2010-12-08";"Biodiesel B15";"1,1420 €"
"2010-12-09";"Biodiesel B15";"1,1420 €"
"2010-12-10";"Biodiesel B15";"1,1699 €"
"2010-12-11";"Biodiesel B15";"1,1717 €"
"2010-12-12";"Biodiesel B15";"1,1717 €"
"2010-12-13";"Biodiesel B15";"1,1717 €"
"2010-12-14";"Biodiesel B15";"1,1721 €"
"2010-12-15";"Biodiesel B15";"1,1721 €"
"2010-12-16";"Biodiesel B15";"1,1721 €"
"2010-12-17";"Biodiesel B15";"1,1721 €"
"2010-12-18";"Biodiesel B15";"1,1721 €"
"2010-12-19";"Biodiesel B15";"1,1721 €"
"2010-12-20";"Biodiesel B15";"1,1721 €"
"2010-12-21";"Biodiesel B15";"1,1721 €"
"2010-12-22";"Biodiesel B15";"1,1721 €"
"2010-12-23";"Biodiesel B15";"1,1721 €"
"2010-12-24";"Biodiesel B15";"1,1721 €"
"2010-12-25";"Biodiesel B15";"1,1721 €"
"2010-12-26";"Biodiesel B15";"1,1721 €"
"2010-12-27";"Biodiesel B15";"1,1721 €"
"2010-12-28";"Biodiesel B15";"1,1746 €"
"2010-12-29";"Biodiesel B15";"1,1746 €"
"2010-12-30";"Biodiesel B15";"1,1746 €"
"2010-12-31";"Biodiesel B15";"1,1746 €"
"2011-01-01";"Biodiesel B15";"1,1781 €"
"2011-01-02";"Biodiesel B15";"1,1781 €"
"2011-01-03";"Biodiesel B15";"1,1781 €"
"2011-01-04";"Biodiesel B15";"1,1808 €"
"2011-01-05";"Biodiesel B15";"1,1808 €"
"2011-01-06";"Biodiesel B15";"1,1808 €"
"2011-01-07";"Biodiesel B15";"1,1808 €"
"2011-01-08";"Biodiesel B15";"1,1808 €"
"2011-01-09";"Biodiesel B15";"1,1808 €"
"2011-01-10";"Biodiesel B15";"1,1810 €"
"2011-01-11";"Biodiesel B15";"1,1810 €"
"2011-01-24";"Biodiesel B15";"1,2857 €"
"2011-01-25";"Biodiesel B15";"1,2771 €"
"2011-01-26";"Biodiesel B15";"1,2771 €"
"2011-01-27";"Biodiesel B15";"1,2771 €"
"2011-01-28";"Biodiesel B15";"1,2771 €"
"2011-01-29";"Biodiesel B15";"1,2771 €"
"2011-01-30";"Biodiesel B15";"1,2771 €"
"2011-01-31";"Biodiesel B15";"1,2600 €"
"2011-02-01";"Biodiesel B15";"1,2600 €"
"2011-02-02";"Biodiesel B15";"1,2673 €"
"2011-02-03";"Biodiesel B15";"1,2668 €"
"2011-02-04";"Biodiesel B15";"1,2668 €"
"2011-02-05";"Biodiesel B15";"1,2784 €"
"2011-02-06";"Biodiesel B15";"1,2784 €"
"2011-02-07";"Biodiesel B15";"1,2784 €"
"2011-02-08";"Biodiesel B15";"1,2784 €"
"2011-02-09";"Biodiesel B15";"1,2784 €"
"2011-02-10";"Biodiesel B15";"1,2813 €"
"2011-02-11";"Biodiesel B15";"1,2813 €"
"2011-02-12";"Biodiesel B15";"1,2813 €"
"2011-02-13";"Biodiesel B15";"1,2813 €"
"2011-02-14";"Biodiesel B15";"1,2813 €"
"2011-02-15";"Biodiesel B15";"1,3023 €"
"2011-02-16";"Biodiesel B15";"1,3023 €"
"2011-02-17";"Biodiesel B15";"1,3023 €"
"2011-02-18";"Biodiesel B15";"1,3061 €"
"2011-02-19";"Biodiesel B15";"1,3061 €"
"2011-02-20";"Biodiesel B15";"1,3061 €"
"2011-02-21";"Biodiesel B15";"1,3061 €"
"2011-02-22";"Biodiesel B15";"1,3061 €"
"2011-02-23";"Biodiesel B15";"1,3061 €"
"2011-02-24";"Biodiesel B15";"1,3061 €"
"2011-02-25";"Biodiesel B15";"1,3076 €"
"2011-02-26";"Biodiesel B15";"1,3076 €"
"2011-02-27";"Biodiesel B15";"1,3076 €"
"2011-02-28";"Biodiesel B15";"1,3076 €"
"2011-03-01";"Biodiesel B15";"1,3378 €"
"2011-03-02";"Biodiesel B15";"1,3378 €"
"2011-03-03";"Biodiesel B15";"1,3378 €"
"2011-03-04";"Biodiesel B15";"1,3421 €"
"2011-03-05";"Biodiesel B15";"1,3421 €"
"2011-03-06";"Biodiesel B15";"1,3421 €"
"2011-03-07";"Biodiesel B15";"1,3421 €"
"2011-03-08";"Biodiesel B15";"1,3637 €"
"2011-03-09";"Biodiesel B15";"1,3637 €"
"2011-03-10";"Biodiesel B15";"1,3637 €"
"2011-03-11";"Biodiesel B15";"1,3680 €"
"2011-03-12";"Biodiesel B15";"1,3680 €"
"2011-03-13";"Biodiesel B15";"1,3680 €"
"2011-03-25";"Biodiesel B15";"1,3750 €"
"2011-03-26";"Biodiesel B15";"1,3750 €"
"2011-03-27";"Biodiesel B15";"1,3750 €"
"2011-03-28";"Biodiesel B15";"1,3782 €"
"2011-03-29";"Biodiesel B15";"1,3782 €"
"2011-03-30";"Biodiesel B15";"1,3782 €"
"2011-03-31";"Biodiesel B15";"1,3782 €"
"2011-04-01";"Biodiesel B15";"1,3782 €"
"2011-04-02";"Biodiesel B15";"1,3782 €"
"2011-04-03";"Biodiesel B15";"1,3782 €"
"2011-04-04";"Biodiesel B15";"1,3782 €"
"2011-04-05";"Biodiesel B15";"1,3782 €"
"2011-04-06";"Biodiesel B15";"1,3782 €"
"2011-04-07";"Biodiesel B15";"1,3782 €"
"2011-04-08";"Biodiesel B15";"1,3773 €"
"2011-04-09";"Biodiesel B15";"1,3773 €"
"2011-04-10";"Biodiesel B15";"1,3773 €"
"2011-04-11";"Biodiesel B15";"1,3773 €"
"2011-04-12";"Biodiesel B15";"1,3773 €"
"2011-04-13";"Biodiesel B15";"1,3773 €"
"2011-04-14";"Biodiesel B15";"1,3773 €"
"2011-04-15";"Biodiesel B15";"1,3773 €"
"2011-04-16";"Biodiesel B15";"1,3773 €"
"2011-04-17";"Biodiesel B15";"1,3773 €"
"2011-04-18";"Biodiesel B15";"1,3773 €"
"2011-04-19";"Biodiesel B15";"1,3852 €"
"2011-04-20";"Biodiesel B15";"1,3852 €"
"2011-04-21";"Biodiesel B15";"1,3852 €"
"2011-04-22";"Biodiesel B15";"1,3852 €"
"2011-04-23";"Biodiesel B15";"1,3852 €"
"2011-04-24";"Biodiesel B15";"1,3852 €"
"2011-04-25";"Biodiesel B15";"1,3852 €"
"2011-04-26";"Biodiesel B15";"1,3852 €"
"2011-04-27";"Biodiesel B15";"1,3852 €"
"2011-04-28";"Biodiesel B15";"1,3871 €"
"2011-04-29";"Biodiesel B15";"1,3871 €"
"2011-04-30";"Biodiesel B15";"1,3871 €"
"2011-05-01";"Biodiesel B15";"1,3871 €"
"2011-05-02";"Biodiesel B15";"1,3871 €"
"2011-05-03";"Biodiesel B15";"1,3792 €"
"2011-05-04";"Biodiesel B15";"1,3792 €"
"2011-05-05";"Biodiesel B15";"1,3773 €"
"2011-05-06";"Biodiesel B15";"1,3773 €"
"2011-05-07";"Biodiesel B15";"1,3773 €"
"2011-05-08";"Biodiesel B15";"1,3773 €"
"2011-05-09";"Biodiesel B15";"1,3773 €"
"2011-05-10";"Biodiesel B15";"1,3773 €"
"2011-05-11";"Biodiesel B15";"1,3773 €"
"2011-05-12";"Biodiesel B15";"1,3690 €"
"2011-05-13";"Biodiesel B15";"1,3690 €"
"2011-05-14";"Biodiesel B15";"1,3690 €"
"2011-05-15";"Biodiesel B15";"1,3690 €"
"2011-05-16";"Biodiesel B15";"1,3690 €"
"2011-05-17";"Biodiesel B15";"1,3294 €"
"2011-05-18";"Biodiesel B15";"1,3294 €"
"2011-05-19";"Biodiesel B15";"1,3294 €"
"2011-05-20";"Biodiesel B15";"1,3294 €"
"2011-05-21";"Biodiesel B15";"1,3294 €"
"2011-05-22";"Biodiesel B15";"1,3294 €"
"2011-05-23";"Biodiesel B15";"1,3294 €"
"2011-05-24";"Biodiesel B15";"1,3294 €"
"2011-05-25";"Biodiesel B15";"1,3294 €"
"2011-05-26";"Biodiesel B15";"1,3294 €"
"2011-05-27";"Biodiesel B15";"1,3294 €"
"2011-05-28";"Biodiesel B15";"1,3373 €"
"2011-05-29";"Biodiesel B15";"1,3373 €"
"2011-05-30";"Biodiesel B15";"1,3373 €"
"2011-05-31";"Biodiesel B15";"1,3373 €"
"2011-06-01";"Biodiesel B15";"1,3373 €"
"2011-06-02";"Biodiesel B15";"1,3294 €"
"2011-06-03";"Biodiesel B15";"1,3294 €"
"2011-06-04";"Biodiesel B15";"1,3294 €"
"2011-06-05";"Biodiesel B15";"1,3294 €"
"2011-06-06";"Biodiesel B15";"1,3294 €"
"2011-06-07";"Biodiesel B15";"1,3373 €"
"2011-06-08";"Biodiesel B15";"1,3373 €"
"2011-06-09";"Biodiesel B15";"1,3373 €"
"2011-06-10";"Biodiesel B15";"1,3373 €"
"2011-06-11";"Biodiesel B15";"1,3373 €"
"2011-06-12";"Biodiesel B15";"1,3373 €"
"2011-06-13";"Biodiesel B15";"1,3373 €"
"2011-06-14";"Biodiesel B15";"1,3373 €"
"2011-06-15";"Biodiesel B15";"1,3373 €"
"2011-06-16";"Biodiesel B15";"1,3373 €"
"2011-06-17";"Biodiesel B15";"1,3373 €"
"2011-06-18";"Biodiesel B15";"1,3373 €"
"2011-06-19";"Biodiesel B15";"1,3373 €"
"2011-06-20";"Biodiesel B15";"1,3373 €"
"2011-06-21";"Biodiesel B15";"1,3500 €"
"2011-06-22";"Biodiesel B15";"1,3500 €"
"2011-06-23";"Biodiesel B15";"1,3500 €"
"2011-06-24";"Biodiesel B15";"1,3500 €"
"2011-06-25";"Biodiesel B15";"1,3373 €"
"2011-06-26";"Biodiesel B15";"1,3373 €"
"2011-06-27";"Biodiesel B15";"1,3373 €"
"2011-06-28";"Biodiesel B15";"1,3373 €"
"2011-06-29";"Biodiesel B15";"1,3373 €"
"2011-06-30";"Biodiesel B15";"1,3373 €"
"2011-07-01";"Biodiesel B15";"1,3233 €"
"2011-07-02";"Biodiesel B15";"1,3233 €"
"2011-07-03";"Biodiesel B15";"1,3233 €"
"2011-07-04";"Biodiesel B15";"1,3233 €"
"2011-07-05";"Biodiesel B15";"1,3233 €"
"2011-07-06";"Biodiesel B15";"1,3186 €"
"2011-07-07";"Biodiesel B15";"1,3186 €"
"2011-07-08";"Biodiesel B15";"1,3186 €"
"2011-07-09";"Biodiesel B15";"1,3265 €"
"2011-07-10";"Biodiesel B15";"1,3265 €"
"2011-07-11";"Biodiesel B15";"1,3265 €"
"2011-07-12";"Biodiesel B15";"1,3344 €"
"2011-07-13";"Biodiesel B15";"1,3373 €"
"2011-07-14";"Biodiesel B15";"1,3373 €"
"2011-07-15";"Biodiesel B15";"1,3373 €"
"2011-07-16";"Biodiesel B15";"1,3373 €"
"2011-07-17";"Biodiesel B15";"1,3373 €"
"2011-07-18";"Biodiesel B15";"1,3373 €"
"2011-07-19";"Biodiesel B15";"1,3571 €"
"2011-07-20";"Biodiesel B15";"1,3677 €"
"2011-07-21";"Biodiesel B15";"1,3677 €"
"2011-07-22";"Biodiesel B15";"1,3677 €"
"2011-07-23";"Biodiesel B15";"1,3677 €"
"2011-07-24";"Biodiesel B15";"1,3677 €"
"2011-07-25";"Biodiesel B15";"1,3677 €"
"2011-07-26";"Biodiesel B15";"1,3677 €"
"2011-07-27";"Biodiesel B15";"1,3677 €"
"2011-07-28";"Biodiesel B15";"1,3677 €"
"2011-07-29";"Biodiesel B15";"1,3677 €"
"2011-07-30";"Biodiesel B15";"1,3677 €"
"2011-07-31";"Biodiesel B15";"1,3677 €"
"2011-08-01";"Biodiesel B15";"1,3677 €"
"2011-08-02";"Biodiesel B15";"1,3677 €"
"2011-08-03";"Biodiesel B15";"1,3598 €"
"2011-08-04";"Biodiesel B15";"1,3598 €"
"2011-08-05";"Biodiesel B15";"1,3598 €"
"2011-08-06";"Biodiesel B15";"1,3598 €"
"2011-08-07";"Biodiesel B15";"1,3598 €"
"2011-08-08";"Biodiesel B15";"1,3598 €"
"2011-08-09";"Biodiesel B15";"1,3598 €"
"2011-08-10";"Biodiesel B15";"1,3519 €"
"2011-08-11";"Biodiesel B15";"1,3519 €"
"2011-08-12";"Biodiesel B15";"1,3519 €"
"2011-08-13";"Biodiesel B15";"1,3519 €"
"2011-08-14";"Biodiesel B15";"1,3519 €"
"2011-08-15";"Biodiesel B15";"1,3519 €"
"2011-08-16";"Biodiesel B15";"1,3519 €"
"2011-08-17";"Biodiesel B15";"1,3281 €"
"2011-08-18";"Biodiesel B15";"1,3194 €"
"2011-08-19";"Biodiesel B15";"1,3194 €"
"2011-08-20";"Biodiesel B15";"1,3194 €"
"2011-08-21";"Biodiesel B15";"1,3194 €"
"2011-08-22";"Biodiesel B15";"1,3194 €"
"2011-08-23";"Biodiesel B15";"1,3194 €"
"2011-08-24";"Biodiesel B15";"1,3194 €"
"2011-08-25";"Biodiesel B15";"1,3194 €"
"2011-08-26";"Biodiesel B15";"1,3194 €"
"2011-08-27";"Biodiesel B15";"1,3194 €"
"2011-08-28";"Biodiesel B15";"1,3194 €"
"2011-08-29";"Biodiesel B15";"1,3194 €"
"2011-08-30";"Biodiesel B15";"1,3273 €"
"2011-08-31";"Biodiesel B15";"1,3273 €"
"2011-09-01";"Biodiesel B15";"1,3273 €"
"2011-09-02";"Biodiesel B15";"1,3273 €"
"2011-09-03";"Biodiesel B15";"1,3273 €"
"2011-09-04";"Biodiesel B15";"1,3273 €"
"2011-09-05";"Biodiesel B15";"1,3273 €"
"2011-09-06";"Biodiesel B15";"1,3432 €"
"2011-09-07";"Biodiesel B15";"1,3473 €"
"2011-09-08";"Biodiesel B15";"1,3473 €"
"2011-09-09";"Biodiesel B15";"1,3473 €"
"2011-09-10";"Biodiesel B15";"1,3473 €"
"2011-09-11";"Biodiesel B15";"1,3473 €"
"2011-09-12";"Biodiesel B15";"1,3473 €"
"2011-09-13";"Biodiesel B15";"1,3473 €"
"2011-09-14";"Biodiesel B15";"1,3473 €"
"2011-09-15";"Biodiesel B15";"1,3552 €"
"2011-09-16";"Biodiesel B15";"1,3552 €"
"2011-09-17";"Biodiesel B15";"1,3552 €"
"2011-09-18";"Biodiesel B15";"1,3552 €"
"2011-09-19";"Biodiesel B15";"1,3552 €"
"2011-09-20";"Biodiesel B15";"1,3552 €"
"2011-09-21";"Biodiesel B15";"1,3552 €"
"2011-09-22";"Biodiesel B15";"1,3552 €"
"2011-09-23";"Biodiesel B15";"1,3552 €"
"2011-09-24";"Biodiesel B15";"1,3552 €"
"2011-09-25";"Biodiesel B15";"1,3552 €"
"2011-09-26";"Biodiesel B15";"1,3552 €"
"2011-09-27";"Biodiesel B15";"1,3552 €"
"2011-09-28";"Biodiesel B15";"1,3584 €"
"2011-09-29";"Biodiesel B15";"1,3584 €"
"2011-09-30";"Biodiesel B15";"1,3584 €"
"2011-10-01";"Biodiesel B15";"1,3584 €"
"2011-10-02";"Biodiesel B15";"1,3584 €"
"2011-10-03";"Biodiesel B15";"1,3584 €"
"2011-10-04";"Biodiesel B15";"1,3584 €"
"2011-10-05";"Biodiesel B15";"1,3584 €"
"2011-10-06";"Biodiesel B15";"1,3584 €"
"2011-10-07";"Biodiesel B15";"1,3584 €"
"2011-10-08";"Biodiesel B15";"1,3584 €"
"2011-10-09";"Biodiesel B15";"1,3584 €"
"2011-10-10";"Biodiesel B15";"1,3584 €"
"2011-10-11";"Biodiesel B15";"1,3584 €"
"2011-10-12";"Biodiesel B15";"1,3584 €"
"2011-10-13";"Biodiesel B15";"1,3584 €"
"2011-10-14";"Biodiesel B15";"1,3584 €"
"2011-10-15";"Biodiesel B15";"1,3584 €"
"2011-10-16";"Biodiesel B15";"1,3584 €"
"2011-10-17";"Biodiesel B15";"1,3584 €"
"2011-10-18";"Biodiesel B15";"1,3663 €"
"2011-10-19";"Biodiesel B15";"1,3684 €"
"2011-10-20";"Biodiesel B15";"1,3684 €"
"2011-10-21";"Biodiesel B15";"1,3684 €"
"2011-10-22";"Biodiesel B15";"1,3684 €"
"2011-10-23";"Biodiesel B15";"1,3684 €"
"2011-10-24";"Biodiesel B15";"1,3684 €"
"2011-10-25";"Biodiesel B15";"1,3802 €"
"2011-10-26";"Biodiesel B15";"1,3834 €"
"2011-10-27";"Biodiesel B15";"1,3834 €"
"2011-10-28";"Biodiesel B15";"1,3834 €"
"2011-10-29";"Biodiesel B15";"1,3834 €"
"2011-10-30";"Biodiesel B15";"1,3834 €"
"2011-10-31";"Biodiesel B15";"1,3834 €"
"2011-11-01";"Biodiesel B15";"1,3834 €"
"2011-11-02";"Biodiesel B15";"1,3873 €"
"2011-11-03";"Biodiesel B15";"1,3873 €"
"2011-11-04";"Biodiesel B15";"1,3873 €"
"2011-11-05";"Biodiesel B15";"1,3873 €"
"2011-11-06";"Biodiesel B15";"1,3873 €"
"2011-11-07";"Biodiesel B15";"1,3873 €"
"2011-11-08";"Biodiesel B15";"1,3873 €"
"2011-11-09";"Biodiesel B15";"1,3873 €"
"2011-11-10";"Biodiesel B15";"1,3873 €"
"2011-11-11";"Biodiesel B15";"1,3873 €"
"2011-11-12";"Biodiesel B15";"1,3873 €"
"2011-11-13";"Biodiesel B15";"1,3873 €"
"2011-11-14";"Biodiesel B15";"1,3873 €"
"2011-11-15";"Biodiesel B15";"1,3873 €"
"2011-11-16";"Biodiesel B15";"1,3915 €"
"2011-11-17";"Biodiesel B15";"1,4073 €"
"2011-11-18";"Biodiesel B15";"1,4073 €"
"2011-11-19";"Biodiesel B15";"1,4073 €"
"2011-11-20";"Biodiesel B15";"1,4073 €"
"2011-11-21";"Biodiesel B15";"1,4073 €"
"2011-11-22";"Biodiesel B15";"1,4113 €"
"2011-11-23";"Biodiesel B15";"1,4123 €"
"2011-11-24";"Biodiesel B15";"1,4123 €"
"2011-11-25";"Biodiesel B15";"1,4163 €"
"2011-11-26";"Biodiesel B15";"1,4163 €"
"2011-11-27";"Biodiesel B15";"1,4163 €"
"2011-11-28";"Biodiesel B15";"1,4163 €"
"2011-11-29";"Biodiesel B15";"1,4004 €"
"2011-11-30";"Biodiesel B15";"1,3925 €"
"2011-12-01";"Biodiesel B15";"1,3925 €"
"2011-12-02";"Biodiesel B15";"1,3925 €"
"2011-12-03";"Biodiesel B15";"1,3925 €"
"2011-12-04";"Biodiesel B15";"1,3925 €"
"2011-12-05";"Biodiesel B15";"1,3925 €"
"2011-12-06";"Biodiesel B15";"1,3925 €"
"2011-12-07";"Biodiesel B15";"1,3925 €"
"2011-12-08";"Biodiesel B15";"1,3871 €"
"2011-12-09";"Biodiesel B15";"1,3871 €"
"2011-12-10";"Biodiesel B15";"1,3871 €"
"2011-12-11";"Biodiesel B15";"1,3871 €"
"2011-12-12";"Biodiesel B15";"1,3871 €"
"2011-12-13";"Biodiesel B15";"1,3871 €"
"2011-12-14";"Biodiesel B15";"1,3871 €"
"2011-12-15";"Biodiesel B15";"1,3871 €"
"2011-12-16";"Biodiesel B15";"1,3871 €"
"2011-12-17";"Biodiesel B15";"1,3871 €"
"2011-12-18";"Biodiesel B15";"1,3871 €"
"2011-12-19";"Biodiesel B15";"1,3871 €"
